position,LW,CM
minutes,26.0
passes_completed,14.0
passes,19.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,6.0
passes_short,8.0
passes_completed_medium,7.0
passes_medium,7.0
passes_completed_long,1.0
passes_long,2.0
passes_total_distance,243.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,2.0
passes_switches,1.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,0.0
passes_into_penalty_area,3.0
progressive_passes,3.0
carry_progressive_distance,21.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,0.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,5.0
pressure_regains,3.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,3.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
