position,CB
minutes,1419.0
passes_completed,571.0
passes,664.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,166.0
passes_short,181.0
passes_completed_medium,289.0
passes_medium,313.0
passes_completed_long,113.0
passes_long,165.0
passes_total_distance,12529.0
passes_free_kicks,20.0
through_balls,1.0
passes_pressure,91.0
passes_switches,12.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,5.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,57.0
passes_into_penalty_area,4.0
progressive_passes,42.0
carry_progressive_distance,1541.0
assisted_shots,2.0
fouled,11.0
pens_won,0.0
tackles,15.0
interceptions,12.0
blocks,26.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,12.0
pressures,66.0
pressure_regains,20.0
clearances,67.0
errors,0.0
aerials_won,10.0
aerials_lost,8.0
ball_recoveries,130.0
pens_conceded,1.0
fouls,16.0
cards_yellow_red,0.0
