position,AM,RW
minutes,16
passes_completed,3
passes,5
dribbles_completed,0
dribbles,1
passes_completed_short,1
passes_short,1
passes_completed_medium,2
passes_medium,4
passes_completed_long,0
passes_long,0
passes_total_distance,51
passes_free_kicks,1
through_balls,0
passes_pressure,1
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,5
assisted_shots,0
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,8
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,1
pens_conceded,0
fouls,1
cards_yellow_red,0
